ra,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim
200.21869,-73.774851,-19.458,0.035,-0.035,0.0,-5.097,0.036,-0.036,0.0,4.4338805,1.02e-05,-1.02e-05,0,3.93,0.117,-0.117,0,9180.0,1.67435,-1.67435,0,13.6095,0.666345,-0.666345,0,995.704,1564.0,12.4712,0.006,-0.006,0,678.463,9.966,-9.966,0,6695.0,137.5,-137.5,0,4.32,0.09,-0.09,0,1.37,0.06,-0.06,0
26.793225,3.132932,-5.343,0.084,-0.084,0.0,-21.97,0.065,-0.065,0.0,4.5195089,4.1e-06,-4.1e-06,0,3.1628648,0.0439509,-0.0439509,0,17738.8625444,178.27176,-178.27176,0,14.3049176,0.7020652,-0.7020652,0,382.449189,1127.8807531,12.3553,0.008,-0.008,0,437.495,7.8265,-7.8265,0,5887.0,126.911,-126.911,0,4.44001,0.0788172,-0.0788172,0,1.0321,0.0495527,-0.0495527,0
115.046333,-9.084269,-7.229,0.089,-0.089,0.0,-2.482,0.079,-0.079,0.0,2.396722,0.0006964,-0.0006964,0,3.9453168,0.7099131,-0.7099131,0,384.8985474,33.798634,-33.798634,0,3.8384486,1.9348891,-1.9348891,0,15531.0636237,2847.2135988,10.0267,0.006,-0.006,0,543.152,19.1305,-19.1305,0,10393.0,222.8,-222.8,0,4.32,0.07,-0.07,0,1.87739,0.078985,-0.078985,0
89.598895,-30.811799,-16.881,0.035,-0.035,0.0,-7.371,0.036,-0.036,0.0,1.3372349,0.0001162,-0.0001162,0,1.7026098,0.6273478,-0.6273478,0,1226.6760556,125.75308,-125.75308,0,3.0265786,3.7305796,-3.7305796,0,886.9841113,1391.8701134,12.3686,0.006,-0.006,0,280.555,1.8105,-1.8105,0,5111.9,121.9,-121.9,0,4.5,0.08,-0.08,0,0.860256,0.050804,-0.050804,0
244.369594,46.648021,3.308,0.077,-0.077,0.0,-7.453,0.098,-0.098,0.0,1.6323062,3.48e-05,-3.48e-05,0,1.890872,0.0911763,-0.0911763,0,12429.1862217,501.2238,-501.2238,0,15.8543427,16.080006,-16.080006,0,757.4076888,1337.9878723,13.0444,0.007,-0.007,0,408.646,7.3845,-7.3845,0,5099.9,120.1,-120.1,0,4.45,0.08456055000000001,-0.08456055000000001,0,0.912575,0.06,-0.06,0
112.650574,-28.912866,-3.142,0.037,-0.037,0.0,-3.566,0.049,-0.049,0.0,7.2644599,3.3e-05,-3.3e-05,0,3.233,0.131,-0.131,0,7988.0,303.598,-303.598,0,15.0763,0.720355,-0.720355,0,468.187,1295.0,10.4397,0.006,-0.006,0,345.959,3.323,-3.323,0,6617.0,136.1,-136.1,0,4.15,0.09,-0.09,0,1.64,0.07,-0.07,0
182.925066,-32.53258,-265.946,0.094,-0.094,0.0,-282.684,0.072,-0.072,0.0,3.792456,1.1e-05,-1.1e-05,0,1.2264922,0.2539695,-0.2539695,0,3553.2788818,456.85898,-456.85898,0,1.4571721,0.2180214,-0.2180214,0,6.9862517,414.6491761,13.0454,0.007,-0.007,0,36.6717,0.08675,-0.08675,0,3319.0,157.0,-157.0,0,5.03236,0.0204889,-0.0204889,0,0.218553,0.0065861,-0.0065861,0
88.96184,-73.985288,80.456,0.078,-0.078,0.0,-139.153,0.114,-0.114,0.0,9.0105414,9.4e-06,-9.4e-06,0,1.8443264,0.1136389,-0.1136389,0,4125.0713,102.422775,-102.422775,0,2.1513682,0.2008962,-0.2008962,0,3.3568205,345.2246743,12.5395,0.008,-0.008,0,42.8091,0.09895,-0.09895,0,3275.0,129.4,-129.4,0,4.438,0.08456055000000001,-0.08456055000000001,0,0.330146,0.0099659,-0.0099659,0
275.664375,-44.379884,-6.75,0.049,-0.049,0.0,-8.846,0.041,-0.041,0.0,3.5193417,2.65e-05,-2.65e-05,0,5.025,1.639,-1.639,0,6522.0,3151.44,-3151.44,0,14.4544,0.7174066,-0.7174066,0,4716.78,2308.0,13.3397,0.006,-0.006,0,893.78,21.1025,-21.1025,0,5620.0,122.0,-122.0,0,4.08,0.08456055000000001,-0.08456055000000001,0,1.51,0.06,-0.06,0
93.057845,-14.649317,-79.262,0.077,-0.077,0.0,162.701,0.077,-0.077,0.0,13.6308024,3.53e-05,-3.53e-05,0,4.3426564,0.1637294,-0.1637294,0,1179.1033339,39.483753,-39.483753,0,3.5493962,0.3844907,-0.3844907,0,60.1603117,710.3089208,8.7615,0.006,-0.006,0,68.192,0.17675,-0.17675,0,6114.0,194.0,-194.0,0,4.5101,0.263951,-0.263951,0,1.00528,0.0565427,-0.0565427,0
99.620795,-67.64895,-3.159,0.043,-0.043,0.0,6.515,0.038,-0.038,0.0,10.9803114,5.9e-06,-5.9e-06,0,2.0361453,0.0305378,-0.0305378,0,8276.212333,138.80937,-138.80937,0,10.1826375,0.5603566,-0.5603566,0,87.8744006,780.8818766,11.3786,0.006,-0.006,0,234.418,1.0545,-1.0545,0,5614.9,126.0,-126.0,0,4.47,0.08,-0.08,0,0.957719,0.0512412,-0.0512412,0
76.597155,3.280489,-2.111,0.24,-0.24,0.0,-3.495,0.174,-0.174,0.0,11.5341529,8.6e-05,-8.6e-05,0,1.332,0.424,-0.424,0,1750.0,15.5342,-15.5342,0,6.82739,0.80733,-0.80733,0,19.425,584.0,11.0796,0.009,-0.009,0,395.245,20.5795,-20.5795,0,6356.0,137.3,-137.3,0,4.18,0.1,-0.1,0,1.51,0.1,-0.1,0
93.921031,11.832621,1.717,0.106,-0.106,0.0,-2.319,0.097,-0.097,0.0,2.7809,0.00061,-0.00061,0,1.803,0.258,-0.258,0,2990.0,1451.24,-1451.24,0,56.3202,0.7174066,-0.7174066,0,26869.1,3566.0,9.9534,0.032,-0.032,0,1390.46,132.62,-132.62,0,11246.0,128.0,-128.0,0,4.33,0.08456055000000001,-0.08456055000000001,0,5.45,0.06,-0.06,0
169.117028,-3.975441,-29.088,0.074,-0.074,0.0,-1.886,0.068,-0.068,0.0,3.4712803,2.03e-05,-2.03e-05,0,2.4382015,0.2750588,-0.2750588,0,4280.3883109,439.62018,-439.62018,0,4.2314265,0.3520446,-0.3520446,0,38.8530584,636.760408,13.7701,0.007,-0.007,0,182.536,1.9095,-1.9095,0,3696.0,157.0,-157.0,0,4.68275,0.0105474,-0.0105474,0,0.563,0.0172668,-0.0172668,0
201.47318,-59.18126,-1.571,0.051,-0.051,0.0,-3.469,0.049,-0.049,0.0,2.8823183,0.0002083,-0.0002083,0,3.6626984,0.1117668,-0.1117668,0,66566.1005931,2279.89,-2279.89,0,10.544,0.7174066,-0.7174066,0,635.8677275,1280.7413915,13.6244,0.007,-0.007,0,365.00800000000004,4.30475,-4.30475,0,5068.9,153.2,-153.2,0,4.33,0.08456055000000001,-0.08456055000000001,0,1.23434,0.06,-0.06,0
247.35668,71.505873,-16.259,0.033,-0.033,0.0,5.101,0.036,-0.036,0.0,14.0077666,5.1e-06,-5.1e-06,0,5.8727493,0.0187174,-0.0187174,0,5924.8349672,21.748573,-21.748573,0,12.4023108,0.5236941,-0.5236941,0,264.4796635,1028.5320293,10.1772,0.008,-0.008,0,295.561,1.773,-1.773,0,6557.7,83.3,-83.3,0,4.18,0.09,-0.09,0,1.57435,0.0662061,-0.0662061,0
140.102965,33.882329,-2.155,0.079,-0.079,0.0,-20.319,0.073,-0.073,0.0,4.3532339,0.0001972,-0.0001972,0,3.869,0.144,-0.144,0,10270.0,1.16817,-1.16817,0,16.2509,0.937069,-0.937069,0,617.309,1388.0,9.98111,0.006,-0.006,0,227.537,3.069,-3.069,0,5914.0,145.7,-145.7,0,4.07,0.09,-0.09,0,1.59,0.09,-0.09,0
103.503578,4.293583,-1.638,0.043,-0.043,0.0,-6.889,0.043,-0.043,0.0,0.5209929,1.1e-06,-1.1e-06,0,1.101,0.139,-0.139,0,8570.0,11.0598,-11.0598,0,18.4513,1.36786,-1.36786,0,4262.45,2251.0,12.8494,0.019,-0.019,0,995.15,24.603,-24.603,0,6116.2,113.7,-113.7,0,3.89,0.09,-0.09,0,2.01,0.13,-0.13,0
130.736931,-2.498585,22.577,0.07,-0.07,0.0,-120.15,0.049,-0.049,0.0,0.7499711,1.29e-05,-1.29e-05,0,1.0576059,0.435717,-0.435717,0,441.8866633,68.78463,-68.78463,0,1.0797147,1.5446223,-1.5446223,0,241.1610487,1005.0705332,11.0002,0.007,-0.007,0,42.972,0.06285,-0.06285,0,3653.0,157.0,-157.0,0,4.74,0.01,-0.01,0,0.497204,0.0147744,-0.0147744,0
184.612759,-56.002127,2.493,0.059,-0.059,0.0,-4.646,0.05,-0.05,0.0,2.3097953,1.28e-05,-1.28e-05,0,3.185,0.346,-0.346,0,4000.0,3.57679,-3.57679,0,12.6197,0.809499,-0.809499,0,3845.9,2193.0,12.5285,0.008,-0.008,0,1049.05,48.37,-48.37,0,7300.0,141.0,-141.0,0,4.05,0.09,-0.09,0,2.01,0.11,-0.11,0
148.530378,-36.533331,-7.239,0.027,-0.027,0.0,11.021,0.04,-0.04,0.0,1.3605223,4e-06,-4e-06,0,0.715,0.176,-0.176,0,1440.0,10.4593,-10.4593,0,5.14347,0.48199,-0.48199,0,333.693,1190.0,11.7768,0.006,-0.006,0,366.67,3.458,-3.458,0,5924.0,131.2,-131.2,0,4.35,0.08,-0.08,0,1.15,0.06,-0.06,0
164.325075,-4.674414,-145.923,0.175,-0.175,0.0,-198.491,0.147,-0.147,0.0,0.4707476,1.26e-05,-1.26e-05,0,0.5009607,0.1479518,-0.1479518,0,5060.8335277,976.0742,-976.0742,0,1.852907,0.4036643,-0.4036643,0,105.0615662,816.5461157,13.9087,0.008,-0.008,0,53.7293,0.29075,-0.29075,0,3254.0,157.0,-157.0,0,5.0301,0.0195213,-0.0195213,0,0.219973,0.0068233,-0.0068233,0
326.604379,25.113022,-0.079,0.071,-0.071,0.0,-0.676,0.078,-0.078,0.0,6.9038328,0.0009844,-0.0009844,0,5.483,0.508,-0.508,0,3790.0,181.223,-181.223,0,14.2131,1.06344,-1.06344,0,426.677,1266.0,12.1486,0.007,-0.007,0,802.137,38.604,-38.604,0,5612.0,120.5,-120.5,0,3.71,0.09,-0.09,0,2.31,0.16,-0.16,0
136.777644,46.672425,-68.542,0.051,-0.051,0.0,-40.838,0.05,-0.05,0.0,6.5273884,2.92e-05,-2.92e-05,0,3.1190657,0.2497135,-0.2497135,0,415.430891,26.054834,-26.054834,0,2.8972637,0.5336485,-0.5336485,0,413.1007903,1149.830319,8.4594,0.006,-0.006,0,99.451,0.36195,-0.36195,0,6023.0,126.762,-126.762,0,4.23995,0.081398,-0.081398,0,1.32944,0.0616834,-0.0616834,0
231.256152,72.471217,-3.677,0.056,-0.056,0.0,-2.523,0.046,-0.046,0.0,60.3541599,0.000336,-0.000336,0,6.682,3.18,-3.18,0,2598.0,2224.69,-2224.69,0,6.66479,2.31154,-2.31154,0,48.3031,734.0,11.6515,0.006,-0.006,0,307.53,2.213,-2.213,0,5658.0,124.2,-124.2,0,4.38,0.08,-0.08,0,1.06,0.05,-0.05,0
339.03342,37.841042,-65.606,0.084,-0.084,0.0,57.654,0.139,-0.139,0.0,0.78999,2e-05,-2e-05,0,1.153,0.029,-0.029,0,5750.0,279.0,-279.0,0,1.99,0.37,-0.37,0,5497.38,2398.0,9.76952,0.006,-0.006,0,129.284,1.5525,-1.5525,0,5558.0,103.5,-103.5,0,4.43,0.08,-0.08,0,1.1,0.04,-0.04,0
100.807811,-55.244376,-11.0,0.049,-0.049,0.0,41.214,0.056,-0.056,0.0,2.1940608,8e-07,-8e-07,0,1.33,0.104,-0.104,0,5980.0,232.756,-232.756,0,8.0065,0.405795,-0.405795,0,523.7,1332.0,10.2638,0.006,-0.006,0,181.879,0.811,-0.811,0,6054.0,193.0,-193.0,0,4.39416,0.333298,-0.333298,0,1.04,0.05,-0.05,0
201.376867,-28.413642,6.73,0.082,-0.082,0.0,-18.318,0.104,-0.104,0.0,3.8098324,0.0009063,-0.0009063,0,3.881,0.353,-0.353,0,3250.0,2.83471,-2.83471,0,10.3911,0.708867,-0.708867,0,618.962,1389.0,11.4553,0.008,-0.008,0,423.105,11.3365,-11.3365,0,5406.0,129.2,-129.2,0,3.91,0.09,-0.09,0,1.78,0.11,-0.11,0
75.369103,28.816605,4.428,0.055,-0.055,0.0,-2.666,0.031,-0.031,0.0,13.7279713,0.0002402,-0.0002402,0,3.039,0.629,-0.629,0,5210.0,26.9996,-26.9996,0,11.6412,0.7174066,-0.7174066,0,59.8936,775.0,13.357,0.012,-0.012,0,905.181,24.89,-24.89,0,6416.5,168.1,-168.1,0,4.16,0.08456055000000001,-0.08456055000000001,0,1.57,0.06,-0.06,0
171.396808,12.766823,-5.47,0.084,-0.084,0.0,-3.098,0.066,-0.066,0.0,15.1306782,9.33e-05,-9.33e-05,0,4.204,0.391,-0.391,0,6030.0,5.03268,-5.03268,0,11.9169,0.761142,-0.761142,0,59.008,772.0,12.2773,0.007,-0.007,0,598.366,21.5705,-21.5705,0,5799.3,106.2,-106.2,0,4.09,0.07,-0.07,0,1.52,0.08,-0.08,0
107.848439,-33.070587,4.922,0.042,-0.042,0.0,-0.337,0.044,-0.044,0.0,8.9913818,3.19e-05,-3.19e-05,0,6.905,0.463,-0.463,0,3320.0,125.75,-125.75,0,10.912,0.644327,-0.644327,0,467.293,1295.0,12.1158,0.006,-0.006,0,671.665,14.3675,-14.3675,0,5863.0,131.9,-131.9,0,3.92,0.08,-0.08,0,1.88,0.1,-0.1,0
9.347123,40.905168,-50.997,0.077,-0.077,0.0,-73.356,0.126,-0.126,0.0,2.3322524,0.0004742,-0.0004742,0,1.4407556,0.4226833,-0.4226833,0,571.3138896,69.91328,-69.91328,0,1.902342,0.8688688,-0.8688688,0,267.3379607,1031.2997377,10.3337,0.006,-0.006,0,88.1971,0.5019,-0.5019,0,4983.53,97.1001,-97.1001,0,4.65066,0.0782335,-0.0782335,0,0.708945,0.0356834,-0.0356834,0
219.321096,-48.051596,-25.252,0.068,-0.068,0.0,-2.113,0.066,-0.066,0.0,1.8200065,1.8e-06,-1.8e-06,0,2.059,0.044,-0.044,0,15750.0,3.51517,-3.51517,0,11.7988,0.780822,-0.780822,0,457.836,1288.0,12.1896,0.006,-0.006,0,254.27,2.2405,-2.2405,0,4994.0,130.4,-130.4,0,4.43,0.09,-0.09,0,0.91,0.06,-0.06,0
150.538008,50.145387,-71.237,0.039,-0.039,0.0,-31.215,0.044,-0.044,0.0,5.9133875,5.63e-05,-5.63e-05,0,2.019,0.363,-0.363,0,980.0,4.1578,-4.1578,0,2.3864,0.265636,-0.265636,0,33.3499,669.0,11.0737,0.006,-0.006,0,95.0735,0.25645,-0.25645,0,4374.8,127.3,-127.3,0,4.54,0.11,-0.11,0,0.74,0.06,-0.06,0
115.508868,61.574659,-9.876,0.037,-0.037,0.0,-34.38,0.035,-0.035,0.0,14.9857436,0.0009352,-0.0009352,0,5.8,0.529,-0.529,0,9980.0,8.10638,-8.10638,0,9.39924,0.614637,-0.614637,0,155.741,984.0,11.6387,0.006,-0.006,0,216.16,1.317,-1.317,0,5279.0,129.2,-129.2,0,4.52,0.09,-0.09,0,0.86,0.05,-0.05,0
110.279707,-68.578366,5.8,1.6,-1.6,0.0,9.3,1.6,-1.6,0.0,6.5638575,1.9e-06,-1.9e-06,0,1.7124147,0.0272481,-0.0272481,0,2132.1775602,35.989277,-35.989277,0,7.6270781,1.2824923,-1.2824923,0,239.5709931,1003.4097296,9.4906,0.006,-0.006,0,121.321,4.30475,-4.30475,0,5873.97,102.627,-102.627,0,4.35182,0.109989,-0.109989,0,1.08871,0.06,-0.06,0
325.014536,48.406767,-9.81,0.05,-0.05,0.0,-10.501,0.046,-0.046,0.0,4.7201912,2.3e-06,-2.3e-06,0,4.416,0.093,-0.093,0,6710.0,61.15,-61.15,0,15.2105,0.652801,-0.652801,0,1112.85,1609.0,9.03527,0.006,-0.006,0,200.492,1.195,-1.195,0,6696.0,240.6,-240.6,0,4.08,0.09,-0.09,0,1.8,0.08,-0.08,0
12.546778,-83.743767,139.424,0.056,-0.056,0.0,30.476,0.042,-0.042,0.0,14.3392144,2.23e-05,-2.23e-05,0,4.6064739,0.3537883,-0.3537883,0,392.6346872,12.384206,-12.384206,0,2.2963233,0.759807,-0.759807,0,118.7538488,841.9410276,7.4371,0.006,-0.006,0,57.5846,0.0945,-0.0945,0,6295.7,56.481,-56.481,0,4.438,0.08456055000000001,-0.08456055000000001,0,1.1374201,0.0451659,-0.0451659,0
137.2905,-51.073956,-1.38,0.031,-0.031,0.0,0.438,0.029,-0.029,0.0,7.6016156,3.73e-05,-3.73e-05,0,2.116,0.589,-0.589,0,2969.0,355.005,-355.005,0,19.3547,1.91447,-1.91447,0,44.5994,719.0,12.7216,0.02,-0.02,0,1261.35,30.0,-30.0,0,5200.0,190.2,-190.2,0,4.33,0.08456055000000001,-0.08456055000000001,0,3.38,0.25,-0.25,0
117.671104,-6.494944,2.895,0.114,-0.114,0.0,-8.173,0.068,-0.068,0.0,3.0519843,2.51e-05,-2.51e-05,0,2.868,0.945,-0.945,0,892.0,1454.15,-1454.15,0,12.1856,3.97345,-3.97345,0,10790.5,2839.0,9.65609,0.006,-0.006,0,310.559,7.186,-7.186,0,6251.1,109.3,-109.3,0,3.79,0.08,-0.08,0,2.33,0.12,-0.12,0
207.874218,84.071615,-14.658,0.052,-0.052,0.0,8.105,0.052,-0.052,0.0,6.9744232,2.44e-05,-2.44e-05,0,2.124,0.561,-0.561,0,9189.0,21638.7,-21638.7,0,37.9891,12.0492,-12.0492,0,245.906,1103.0,10.249,0.007,-0.007,0,306.502,3.1535,-3.1535,0,5821.7,96.2,-96.2,0,3.97,0.08,-0.08,0,1.86,0.09,-0.09,0
256.610728,44.776885,9.436,0.042,-0.042,0.0,-18.185,0.046,-0.046,0.0,4.8099755,5.45e-05,-5.45e-05,0,6.696,0.056,-0.056,0,6965.0,31.0115,-31.0115,0,22.6223,1.00294,-1.00294,0,2029.17,1869.0,9.63331,0.006,-0.006,0,371.686,3.53,-3.53,0,6417.0,122.6,-122.6,0,3.7,0.09,-0.09,0,2.65,0.12,-0.12,0
94.615541,-57.013501,-8.683,0.053,-0.053,0.0,6.389,0.044,-0.044,0.0,0.5125807,1.09e-05,-1.09e-05,0,1.6430775,0.0225735,-0.0225735,0,5691.1921109,65.77529,-65.77529,0,19.2342563,4.468955,-4.468955,0,22324.2050264,3117.5523161,9.109901,0.006,-0.006,0,184.529,0.7205,-0.7205,0,6725.0,201.0,-201.0,0,4.19532,0.344818,-0.344818,0,1.55195,0.0616282,-0.0616282,0
253.784885,20.491524,14.755,0.032,-0.032,0.0,44.689,0.037,-0.037,0.0,4.088721700000001,2.44e-05,-2.44e-05,0,6.1120058,0.380878,-0.380878,0,855.5836036,62.826878,-62.826878,0,4.1844083,0.8714301,-0.8714301,0,0.9694479,253.0759438,8.40302,0.006,-0.006,0,107.898,0.317,-0.317,0,6329.0,134.955,-134.955,0,4.24509,0.0925756,-0.0925756,0,1.39619,0.0640704,-0.0640704,0
153.799642,72.010236,-7.703,0.083,-0.083,0.0,-3.636,0.081,-0.081,0.0,3.1711207,1.05e-05,-1.05e-05,0,3.6276575,0.0917394,-0.0917394,0,8504.6805867,181.49634,-181.49634,0,13.924729,0.3152978,-0.3152978,0,1369.1513607,1551.4315362,13.152,0.007,-0.007,0,928.149,45.8565,-45.8565,0,6140.0,122.0,-122.0,0,4.18,0.08456055000000001,-0.08456055000000001,0,1.45618,0.06,-0.06,0
92.564877,24.614827,-1.218,0.085,-0.085,0.0,-4.542,0.072,-0.072,0.0,7.5554044,0.0004665,-0.0004665,0,4.003,0.363,-0.363,0,6170.0,4.57155,-4.57155,0,16.0968,1.18932,-1.18932,0,736.769,1451.0,12.2605,0.009,-0.009,0,1033.36,62.853,-62.853,0,7872.0,138.1,-138.1,0,4.09,0.09,-0.09,0,2.04,0.14,-0.14,0
98.039425,17.38055,7.881,0.079,-0.079,0.0,-4.025,0.067,-0.067,0.0,1.0754572,8.38e-05,-8.38e-05,0,1.832,0.258,-0.258,0,690.0,0.830544,-0.830544,0,8.40705,0.567744,-0.567744,0,3593.53,2156.0,10.4406,0.014,-0.014,0,588.788,17.201,-17.201,0,6290.0,152.2,-152.2,0,3.49,0.09,-0.09,0,3.29,0.18,-0.18,0
210.024916,-77.911571,-18.592,0.024,-0.024,0.0,-4.841,0.026,-0.026,0.0,1.4466788,4.6e-06,-4.6e-06,0,1.529,0.31,-0.31,0,4410.0,7.69981,-7.69981,0,12.978,0.832526,-0.832526,0,1386.27,1699.0,12.8749,0.006,-0.006,0,884.446,14.0725,-14.0725,0,5881.0,126.4,-126.4,0,3.95,0.08,-0.08,0,1.81,0.09,-0.09,0
284.563342,-12.472988,13.196,0.051,-0.051,0.0,-14.337,0.046,-0.046,0.0,3.1540886,0.0005311,-0.0005311,0,1.662,0.248,-0.248,0,23864.0,1687.23,-1687.23,0,11.8788,0.7174066,-0.7174066,0,69.3081,803.0,13.1385,0.006,-0.006,0,253.784,1.957,-1.957,0,4521.0,122.0,-122.0,0,4.55,0.08456055000000001,-0.08456055000000001,0,0.74,0.06,-0.06,0
60.057545,-87.911943,36.876,0.042,-0.042,0.0,43.805,0.046,-0.046,0.0,1.8641295,3.6e-06,-3.6e-06,0,1.42,0.077,-0.077,0,4130.0,3.71993,-3.71993,0,6.95296,0.469238,-0.469238,0,302.749,1162.0,11.9039,0.006,-0.006,0,272.053,1.6925,-1.6925,0,5293.0,135.2,-135.2,0,4.38,0.09,-0.09,0,1.02,0.06,-0.06,0
68.41608,-51.957394,82.944,0.05,-0.05,0.0,-269.755,0.051,-0.051,0.0,3.3601377,8.6e-06,-8.6e-06,0,1.413245,0.3052912,-0.3052912,0,972.9589363,58.786633,-58.786633,0,1.1843718,0.737667,-0.737667,0,19.9261226,538.8593825,10.4981,0.007,-0.007,0,22.4793,0.01355,-0.01355,0,3551.0,74.0,-74.0,0,4.83982,0.382963,-0.382963,0,0.374358,0.0114957,-0.0114957,0
69.641701,74.30934,-10.284,0.032,-0.032,0.0,-7.176,0.051,-0.051,0.0,7.1467369,4.83e-05,-4.83e-05,0,3.913,1.03,-1.03,0,1157.0,82.7607,-82.7607,0,3.63858,0.24894,-0.24894,0,412.052,1255.0,11.5576,0.011,-0.011,0,350.869,3.5775,-3.5775,0,6252.0,136.8,-136.8,0,4.4,0.09,-0.09,0,1.15,0.05,-0.05,0
74.697171,-56.393814,3.592,0.031,-0.031,0.0,56.433,0.032,-0.032,0.0,32.332528,0.006676,-0.006676,0,3.459632,0.786024,-0.786024,0,2425.505189,288.4887,-288.4887,0,3.028709,1.59527,-1.59527,0,2.7564164,328.6290521,12.1677,0.007,-0.007,0,115.801,0.2095,-0.2095,0,3891.0,169.0,-169.0,0,4.64044,0.274298,-0.274298,0,0.615038,0.073716,-0.073716,0
285.628501,-31.54321,-5.418,2.154,-2.154,0.0,-4.815,2.186,-2.186,0.0,2.4330551,0.0008361,-0.0008361,0,1.882,0.313,-0.313,0,15280.0,41.3584,-41.3584,0,10.544,0.7174066,-0.7174066,0,359.358,1212.0,13.5137,0.008,-0.008,0,726.227,4.30475,-4.30475,0,5512.0,170.1,-170.1,0,4.33,0.08456055000000001,-0.08456055000000001,0,1.23434,0.06,-0.06,0
294.865467,46.285813,-2.343,0.039,-0.039,0.0,-1.073,0.041,-0.041,0.0,3.905126,3.59e-05,-3.59e-05,0,2.9136919,0.2523455,-0.2523455,0,23549.9259888,1364.353,-1364.353,0,14.5499431,1.0240471,-1.0240471,0,300.1569738,1061.5900983,14.5787,0.008,-0.008,0,914.699,17.1675,-17.1675,0,5381.0,25.0,-25.0,0,4.45342,0.08456055000000001,-0.08456055000000001,0,0.947475,0.06,-0.06,0
327.686471,70.646428,-8.175,0.066,-0.066,0.0,-2.104,0.075,-0.075,0.0,5.4397285,2.32e-05,-2.32e-05,0,3.099,0.23,-0.23,0,8020.0,7.04171,-7.04171,0,10.0246,0.685829,-0.685829,0,150.751,976.0,12.9079,0.006,-0.006,0,444.485,7.6805,-7.6805,0,5188.0,149.1,-149.1,0,4.29,0.09,-0.09,0,1.12,0.07,-0.07,0
37.893241,34.368925,-3.814,0.091,-0.091,0.0,2.129,0.081,-0.081,0.0,4.076684,1.9e-06,-1.9e-06,0,4.4132181,0.0297782,-0.0297782,0,10459.727229,85.59089,-85.59089,0,17.5223182,0.7767696,-0.7767696,0,1443.0883389,1571.9653862,10.6479,0.009,-0.009,0,374.442,6.276,-6.276,0,6531.44,109.703,-109.703,0,4.13711,0.0874493,-0.0874493,0,1.64302,0.0721885,-0.0721885,0
108.301409,-42.409762,-11.287,0.041,-0.041,0.0,-1.855,0.042,-0.042,0.0,1.7100122,8e-07,-8e-07,0,1.79,0.112,-0.112,0,12680.0,2.36465,-2.36465,0,17.2191,0.87616,-0.87616,0,826.113,1493.0,10.3887,0.006,-0.006,0,250.121,1.539,-1.539,0,5720.0,129.4,-129.4,0,4.16816,0.08456055000000001,-0.08456055000000001,0,1.51,0.07,-0.07,0
260.30306,63.239282,-1.186,0.062,-0.062,0.0,-19.412,0.053,-0.053,0.0,5.1354577,1.37e-05,-1.37e-05,0,3.716,0.642,-0.642,0,353.0,11.9756,-11.9756,0,3.3405,0.168765,-0.168765,0,882.558,1518.0,10.0788,0.007,-0.007,0,348.554,3.466,-3.466,0,6515.0,121.0,-121.0,0,3.97,0.09,-0.09,0,1.99,0.09,-0.09,0
4.219134,20.432785,17.828,0.046,-0.046,0.0,-142.608,0.048,-0.048,0.0,7.8209807,0.0009544,-0.0009544,0,1.183,0.403,-0.403,0,15145.0,21576.0,-21576.0,0,14.2139,4.73496,-4.73496,0,43.9112,717.0,12.8967,0.007,-0.007,0,374.957,4.0135,-4.0135,0,5917.0,125.6,-125.6,0,4.76,0.08,-0.08,0,0.71,0.04,-0.04,0
117.680162,-28.321662,-4.176,0.025,-0.025,0.0,4.826,0.028,-0.028,0.0,2.2087864,3.58e-05,-3.58e-05,0,4.045,0.667,-0.667,0,4710.0,1955.74,-1955.74,0,13.7924,0.7174066,-0.7174066,0,11768.7,2901.0,13.0931,0.013,-0.013,0,732.634,9.1535,-9.1535,0,5827.0,122.0,-122.0,0,4.23,0.08456055000000001,-0.08456055000000001,0,1.3,0.06,-0.06,0
202.071927,70.416036,1.514,0.052,-0.052,0.0,15.095,0.037,-0.037,0.0,13.7036806,0.0005331,-0.0005331,0,4.766,1.067,-1.067,0,1020.0,6.21234,-6.21234,0,2.8229,0.279196,-0.279196,0,96.0669,872.0,11.9139,0.007,-0.007,0,273.233,1.6785,-1.6785,0,5546.0,120.5,-120.5,0,4.55,0.08,-0.08,0,0.87,0.04,-0.04,0
124.346776,-17.493754,-28.0,4.5,-4.5,0.0,-8.2,4.7,-4.7,0.0,4.2555436,2.84e-05,-2.84e-05,0,5.058,0.46,-0.46,0,2410.0,2.1524,-2.1524,0,8.01392,0.7174066,-0.7174066,0,2367.92,1183.01373235,11.8365,0.007,-0.007,0,566.013,4.30475,-4.30475,0,6053.1,593.2,-593.2,0,4.17,1.77,-1.77,0,1.68,0.06,-0.06,0
